ERR022878_2	1235.0	808.5	366.0	386.0	461.0	521.0	561.0	626.5	680.0	755.5	876.5	1028.5	1138.5	1295.5	1776.5	2639.0	4623.0	6097.5	8350.0	14520.0	27874.0	37324.0	50665.0	82177.5	142515.0	184707.5	215156.5	266716.0	336496.5	385133.0	436543.5	548907.0	673169.5	736528.0	837448.0	1019972.5	1178658.0	1255633.5	1266724.0	1298247.0	1371035.5	1431346.0	1439243.0	1384156.0	1311959.5	1244710.5	1194470.0	1095544.0	940463.0	852601.5	821010.5	759425.5	598143.0	475160.5	452236.5	418240.0	337612.0	250795.0	210251.5	179124.5	134020.5	96632.5	73224.5	62025.5	42722.5	33453.5	30316.0	28375.5	23866.0	16084.5	10825.5	8773.0	7869.5	6170.5	4642.5	3931.5	3255.0	2108.5	1294.5	949.5	803.0	568.5	396.5	319.5	267.5	210.0	179.5	152.5	124.0	93.5	86.5	76.0	68.0	64.0	60.0	67.0	74.0	86.5	120.0	564.0	987.0
ERR022879_1	34178.0	18151.0	1863.0	1600.0	1596.0	1739.5	1976.5	2239.0	2417.5	2666.5	3412.5	5329.0	6747.5	8442.0	14120.5	24140.5	41395.5	52730.0	72350.5	120226.0	184295.5	220336.5	274103.5	384630.5	511599.0	581975.0	661126.0	822939.0	993568.5	1081606.0	1162061.5	1322489.5	1470811.5	1539034.0	1605193.0	1701434.0	1735868.5	1739783.0	1734287.0	1706438.5	1654004.5	1583754.5	1543355.0	1508699.5	1437734.5	1276886.0	1151813.0	1029869.5	809122.5	653391.0	597027.5	543428.0	440537.0	360795.0	330440.5	307355.0	256992.0	199830.5	169995.0	146738.5	106962.0	77705.0	65065.0	56315.5	41304.0	30483.5	22662.0	19299.0	16665.0	12547.0	9589.0	8208.0	7401.0	5887.0	4563.5	3937.5	3535.0	2858.0	2284.0	2007.5	1755.0	1391.5	1103.0	944.0	826.0	640.5	499.0	417.5	369.5	284.5	187.5	127.0	112.0	102.5	88.0	67.0	50.0	39.0	23.0	22.0	26.0
ERR022879_2	47908.0	25688.0	2829.0	2437.5	2700.0	3269.0	4236.5	5455.0	6364.0	7160.0	8821.5	11887.0	14118.0	15983.0	21564.5	31431.5	48113.0	58966.0	78188.5	123153.5	184175.5	219400.5	269261.0	375672.0	499321.0	566333.5	644190.0	804502.5	974915.0	1062808.0	1144260.5	1306901.0	1453439.0	1518734.5	1586982.5	1687841.0	1723389.5	1726486.0	1722881.5	1702064.0	1652466.0	1578576.5	1537163.0	1505004.0	1431792.0	1272126.0	1153510.5	1037194.0	824183.5	664989.5	602533.0	546087.0	445651.5	377829.0	354116.5	324187.5	264182.5	200254.5	165967.0	142504.0	105187.0	79216.0	67263.0	58560.5	44069.0	33893.0	26460.0	23208.5	20977.5	17194.0	14131.5	12693.5	11624.5	9882.0	8450.5	7672.0	7176.0	6292.0	5399.5	4926.5	4658.5	4055.0	3363.0	2978.5	2699.5	2260.0	1824.0	1563.5	1405.5	1105.0	801.5	553.5	437.5	380.0	264.5	173.0	138.5	116.0	95.5	112.0	127.0
ERR022880_1	3878.0	2311.0	631.5	521.0	521.0	540.5	584.5	711.0	816.0	974.5	1498.5	2690.0	3530.5	4768.0	8791.0	16659.0	30382.0	39161.5	55621.0	94751.0	145559.5	173791.5	217174.5	311761.0	423376.5	483954.5	553731.5	700383.0	859402.0	941508.5	1020326.0	1178669.5	1336515.0	1414768.5	1484446.5	1572454.5	1601118.0	1611128.5	1595941.5	1553685.5	1485974.5	1402004.5	1358350.0	1302317.5	1181342.0	1015794.5	914999.0	810502.0	634874.0	523921.0	484413.0	441768.0	358108.0	296095.5	275463.5	254197.5	211681.0	158741.5	126779.0	107033.5	75203.5	53424.0	43883.0	37194.0	25643.5	17817.0	12902.5	10953.0	9367.5	6949.0	5183.0	4313.0	3866.5	3010.0	2257.5	1910.5	1722.0	1324.5	991.0	893.5	799.0	603.0	441.0	382.5	347.0	265.5	197.5	168.0	153.0	128.5	96.5	78.5	77.0	62.0	47.5	34.5	21.0	23.0	23.0	23.5	26.0
ERR022880_2	3961.0	2589.5	1183.0	1440.5	1778.0	2113.0	2757.5	3529.5	4142.0	4925.5	6124.5	7873.5	9070.0	10405.5	14375.0	21594.5	34189.5	42370.0	57451.0	93949.0	142202.5	169207.0	209839.0	299355.0	406342.0	464641.0	533535.0	678215.5	835663.5	917690.5	999607.0	1160514.5	1315620.0	1391688.0	1461525.0	1557703.5	1594089.0	1603460.0	1593864.5	1558167.0	1494608.0	1411493.0	1365410.0	1308556.5	1184361.5	1021514.0	925635.0	827446.5	658901.0	541628.0	495159.5	450206.5	366775.0	308681.5	289372.0	263054.0	212132.0	157110.0	126383.5	107243.0	77231.5	56313.5	46540.5	40110.5	29762.5	22559.0	17290.5	15011.5	13540.5	11050.5	8995.0	8021.5	7213.0	5868.5	4844.0	4338.5	3955.0	3195.5	2579.5	2355.0	2105.0	1735.5	1390.5	1181.5	1055.5	847.0	620.0	480.0	433.0	353.5	269.0	176.0	123.5	108.0	83.5	66.0	58.0	52.0	45.0	49.0	54.0
ERR022881_1	1893.0	1054.5	178.0	142.0	143.5	151.5	164.5	173.5	177.0	222.5	347.0	607.5	793.0	1120.0	2088.0	3704.5	6462.5	8259.5	12027.0	20223.5	29578.0	34531.0	42976.0	60444.0	79972.5	90464.5	103372.5	130347.5	159181.0	173971.5	188902.0	219563.5	252439.0	269638.0	282494.5	296395.5	297980.0	298380.0	296494.5	290758.0	282141.0	269846.5	262230.5	253136.5	231644.0	200386.0	181521.0	162255.5	129358.5	109038.0	102370.0	95035.5	78774.5	67127.0	64499.5	59956.5	49801.0	36182.0	28061.0	23522.5	16229.5	11224.5	9065.0	7695.5	5274.0	3631.0	2585.0	2145.5	1890.5	1448.5	1092.0	935.5	831.0	626.5	450.0	376.0	328.0	241.5	181.5	165.0	140.5	101.0	72.5	56.0	46.0	36.0	25.5	16.5	13.0	9.5	8.0	6.5	7.0	6.0	4.0	2.0	1.0	2.5	3.0	4.0	6.0
ERR022881_2	1417.0	959.0	431.0	418.5	484.0	516.0	632.0	787.0	888.5	1034.5	1266.5	1601.0	1847.0	2162.5	2918.5	4303.5	6939.5	8616.0	11636.5	18976.5	28066.0	32883.5	40432.5	56976.5	76340.0	86725.0	99081.5	126235.5	156436.0	171818.5	187571.0	219740.0	252347.5	268567.5	281127.5	297972.5	302745.0	303239.0	300977.5	294195.0	284259.5	270132.0	261454.0	251635.0	228753.0	198523.5	181385.0	163777.0	133428.0	111329.5	101943.0	94476.5	79217.5	67444.5	63451.5	57843.0	46440.5	34283.0	27846.0	23715.5	17026.0	12185.5	9942.5	8559.0	6229.0	4547.5	3450.5	3048.0	2679.5	2085.5	1679.0	1483.0	1345.0	1119.5	919.5	823.0	756.0	609.0	465.0	397.0	375.5	323.0	237.5	180.0	161.0	138.5	109.5	87.5	78.5	49.0	25.5	24.0	25.0	20.5	10.5	6.0	6.0	7.5	10.5	12.0	12.0
ERR022882_1	24268.0	13027.0	1435.5	1022.5	959.5	1105.5	1311.0	1509.5	1654.0	2031.0	3097.0	5109.5	6425.5	8412.0	14062.0	23900.5	40556.5	51170.5	70185.0	114547.0	165905.5	192031.5	233423.5	316510.0	409521.5	460858.0	519890.5	639837.0	767858.0	835047.0	899665.5	1026961.0	1176969.5	1264485.5	1320006.5	1372604.5	1369758.0	1369294.5	1346688.0	1302108.0	1253226.5	1188950.0	1151419.5	1107466.5	1005511.5	865621.0	783557.5	700271.0	559502.5	463294.5	424731.0	392783.5	321494.5	266687.0	251383.5	230885.5	184803.5	133818.0	108353.0	92523.5	66282.5	47152.5	38538.0	32900.5	23530.5	17110.0	12687.5	10971.5	9373.5	6663.5	4816.0	4068.0	3588.5	2714.0	2036.0	1756.5	1534.5	1201.5	949.0	825.0	732.0	556.0	421.5	372.0	326.5	250.0	196.0	174.5	172.0	134.0	93.0	71.5	53.5	52.5	47.0	42.0	41.5	37.5	30.5	47.5	68.0
ERR022882_2	28640.0	16496.0	3393.0	2363.0	2330.0	2686.5	3417.5	4348.5	4980.5	5990.5	7965.0	10769.0	12594.0	15131.0	21367.5	31068.5	47383.5	57876.5	76692.5	120163.0	169026.0	193299.5	233362.0	314343.0	405258.5	455213.5	513398.0	631965.0	758335.0	824380.0	889151.0	1017031.0	1165585.5	1250954.0	1304422.5	1359532.0	1359572.5	1357815.5	1338046.5	1296753.0	1249848.5	1183865.0	1143133.5	1101666.0	998829.5	859724.5	781889.5	702314.0	564519.5	466826.5	427344.5	392855.0	322935.5	273810.5	260231.5	236723.5	186646.0	135866.0	111511.0	95799.0	70040.0	51294.5	42719.5	36695.5	27165.0	20784.5	16071.0	14098.5	12493.5	9728.0	7552.0	6586.5	6042.5	4972.5	4030.0	3611.5	3305.0	2735.5	2206.5	1941.0	1766.0	1459.0	1184.0	1041.5	929.0	711.5	519.0	444.5	413.5	309.5	210.5	164.5	141.5	118.0	82.0	67.0	64.0	60.5	56.0	82.5	110.0
ERR022883_1	3932.0	2151.5	306.5	226.0	210.5	214.5	246.5	281.0	286.0	360.0	562.5	946.0	1208.5	1653.0	2790.5	4851.5	8278.5	10361.0	14498.0	23790.0	34987.0	41074.5	50337.5	69923.5	92247.5	104257.5	118712.0	147187.0	176294.0	191370.5	206402.0	235759.0	267669.0	285283.0	297372.0	311849.0	315486.5	316632.5	312823.5	303682.0	291046.5	275235.0	266667.0	255301.5	231237.5	199326.0	180062.5	160752.5	127043.0	103772.5	94959.5	87139.5	70585.0	58560.0	55307.0	49994.0	39766.5	28782.5	22695.0	19186.5	13615.0	9786.0	8039.0	6862.0	4795.0	3405.5	2552.5	2193.0	1870.0	1332.0	946.5	772.5	690.5	508.5	360.5	322.0	286.5	218.5	163.5	138.0	118.5	83.5	59.0	53.5	47.0	28.0	22.5	26.5	16.5	7.0	6.0	6.0	6.0	4.0	1.5	1.5	2.0	3.5	3.5	7.0	12.0
ERR022883_2	3102.0	2034.0	833.5	594.0	492.0	498.5	609.5	785.5	893.5	1052.5	1422.5	1876.0	2068.0	2514.0	3697.0	5572.5	8803.5	10948.0	14253.5	22322.0	32737.5	38380.5	46808.0	64645.0	85470.5	96904.0	110220.5	137867.5	167533.5	182876.5	198214.0	229019.0	260799.5	277194.0	291261.0	309139.5	314373.0	315629.5	314089.0	307387.5	295790.5	280597.5	271874.5	260246.0	234893.5	203626.0	185970.5	167499.0	134625.5	109749.0	99256.0	90383.0	73727.5	61194.5	56478.5	51095.5	40354.0	29781.0	24525.5	21053.0	15309.5	11056.0	9143.0	7852.5	5743.0	4264.5	3245.0	2834.0	2503.5	1964.5	1501.0	1249.0	1150.5	948.0	732.0	632.5	572.0	491.0	395.0	329.0	318.5	259.5	195.0	178.5	160.0	124.5	85.5	63.5	58.5	49.0	35.0	21.5	16.5	17.0	15.0	12.0	12.0	13.0	10.5	10.0	13.0
ERR1674583_1	7117.0	6218.0	4046.5	2703.0	2624.0	2603.5	2529.5	2506.5	2586.0	2542.5	2537.0	2802.0	3440.5	4313.0	4977.5	6135.5	8776.0	14654.5	24767.5	34671.0	49619.5	73865.5	106984.0	152652.5	207870.5	270851.0	340503.5	414026.0	487821.5	568029.0	643755.0	716436.0	784261.0	838420.0	902524.0	961507.5	989574.5	1010417.0	1025944.0	1032466.5	1024558.0	1005988.5	982185.0	942269.0	899253.5	844480.0	770718.5	693914.0	598030.0	481952.5	380547.5	291345.0	223437.0	172986.0	138628.0	121175.5	99154.5	76441.0	52964.5	38752.0	30790.5	23066.5	17611.0	11445.0	8672.5	6945.5	5995.0	4500.5	2970.5	1869.0	1023.5	374.5	122.5	58.0	41.5	33.0	21.5	17.5	8.5	6.0	8.0	3.5	3.5	2.5	1.0	1.0	0.0	0.5	0.5	0.5	1.0	1.0	0.5	0.5	1.5	1.0	0.0	0.0	0.0	0.5	1.0
ERR1674583_2	1573.0	1128.5	742.0	833.0	926.0	1027.0	1100.5	1186.5	1286.0	1442.0	1624.0	1844.0	2128.0	2627.0	3459.5	4476.0	6284.0	9389.0	14775.0	23165.5	35153.0	53258.0	79216.5	118445.0	173763.0	231765.0	286916.0	354040.5	433175.5	519425.5	596149.0	661498.5	730747.5	806099.5	882921.0	949578.5	990556.0	1023768.5	1059649.5	1080260.5	1108784.5	1111259.0	1063289.5	977822.5	891792.0	805396.0	716805.5	641343.5	560936.5	473600.5	394719.0	330713.5	270331.5	225073.5	187716.5	158192.5	131405.0	109290.5	91587.5	69381.0	49919.5	37904.0	29159.0	22743.5	15900.5	10973.5	11417.0	8953.5	4918.5	3668.5	2564.5	1762.0	1271.0	984.5	807.0	650.0	516.0	392.5	306.0	258.5	202.0	155.0	121.5	90.5	62.5	52.5	52.0	44.5	33.0	28.0	30.5	25.5	21.0	22.0	18.0	13.0	12.0	11.0	12.5	12.5	27.0
ERR1674584_1	2801.0	2323.0	1464.0	1023.0	1046.0	1132.5	1144.0	1108.0	1165.5	1225.5	1232.5	1422.5	1801.5	2512.5	3139.0	4067.0	6118.0	10748.5	18300.0	25111.5	36315.5	54477.0	79559.5	114076.5	155633.5	203431.0	256159.0	311856.5	367513.0	430678.5	491142.0	549386.0	604441.0	649378.0	701860.0	751828.5	779180.0	798662.5	813613.5	821145.0	815980.5	801251.5	777141.0	731595.0	679270.0	617764.0	543434.0	476299.0	402754.5	319542.0	254630.5	199628.0	155571.0	121444.0	98495.5	86770.5	70535.5	54053.5	37820.0	28079.5	23098.0	17203.5	12724.5	8488.0	6800.5	5201.0	4278.5	3013.5	1869.0	1197.5	698.5	250.0	61.5	28.5	18.5	10.5	6.5	6.0	4.5	2.5	2.5	3.0	2.0	1.0	0.5	0.5	1.0	0.5	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.5	1.0	0.5	0.5	2.0	2.0
ERR1674584_2	836.0	617.5	449.0	524.5	568.0	626.5	695.5	757.5	822.0	901.5	1001.5	1140.5	1394.0	1755.0	2234.5	3036.5	4533.0	6998.5	11321.5	17645.0	26931.5	41036.0	60725.0	91646.0	136572.0	182173.0	222425.0	272972.0	333284.5	400572.0	461856.0	513105.0	568620.0	627693.0	687556.5	740297.0	773414.0	803588.0	835164.5	852383.0	872858.5	872404.5	834082.5	762731.0	687866.5	616317.5	544579.0	477223.5	406469.0	334160.0	270352.5	218073.5	169584.5	135273.5	107280.5	86399.5	69974.5	58142.5	48973.5	37034.5	26625.5	19945.0	15697.5	14068.0	10297.0	6588.5	6682.5	5173.5	2994.0	2264.5	1600.5	1054.0	739.5	569.5	450.0	364.5	300.5	240.5	184.0	138.5	105.5	85.0	58.5	49.5	47.0	34.5	26.0	21.5	20.5	16.0	14.5	18.0	15.5	9.5	8.5	10.5	7.5	6.0	4.5	3.5	20.5
ERR1674585_1	2786.0	2560.5	1762.5	1155.0	1189.5	1321.0	1347.5	1315.0	1407.5	1471.0	1487.5	1691.5	2171.5	2981.5	3736.5	4800.5	7115.5	13037.0	21796.0	28799.0	40667.5	60028.5	85955.0	122071.5	165838.5	214832.5	268068.0	323321.0	378775.0	441300.0	501252.5	560410.5	615178.0	658383.0	713880.5	770136.5	799512.0	819870.0	836848.5	849736.5	857118.0	871998.0	911890.0	957283.0	996682.0	998932.5	938467.5	830299.0	679763.0	512874.5	372029.5	261393.5	188086.5	139198.5	110395.0	99854.5	81410.5	59282.0	39410.0	31628.5	27640.5	19870.5	14589.0	9076.0	6831.5	5342.0	4505.5	3278.0	2178.5	1395.0	803.0	353.0	161.0	117.5	92.5	69.5	51.0	35.0	29.0	20.5	12.5	10.0	6.0	3.0	1.5	1.5	1.5	1.0	2.0	2.0	1.0	0.0	0.0	1.5	2.5	1.5	1.0	1.5	1.0	0.5	2.0
ERR1674585_2	1480.0	1003.5	582.5	674.0	742.5	780.5	830.5	883.0	931.5	1074.0	1267.0	1539.5	1788.0	2114.0	2794.5	3715.5	5279.5	8133.5	13206.0	20065.5	29984.0	44981.0	65136.0	96138.5	142062.5	187611.0	226533.5	276548.0	337447.0	404234.0	463618.0	514921.0	572518.5	633560.5	699606.5	764032.0	806799.0	841629.5	877444.5	902916.5	934733.0	941098.0	906156.0	844216.5	781626.5	721233.5	664541.0	618976.0	569982.5	515089.5	464502.5	417568.5	365368.5	321048.5	276597.0	234872.0	195005.5	159379.0	129278.0	96322.0	68634.5	50073.0	36632.0	29794.5	20224.0	11592.5	10686.0	7735.0	3923.5	2861.5	2039.0	1422.5	1062.5	805.0	610.0	490.5	385.5	296.5	226.5	189.0	174.0	138.0	110.0	99.5	79.0	55.0	46.0	42.0	34.5	33.0	28.5	24.5	23.0	16.5	16.5	18.0	14.0	11.5	10.0	8.0	25.0
ERR1674586_1	7216.0	6247.5	4051.0	2706.0	2647.5	2684.5	2589.0	2476.5	2544.5	2579.0	2557.0	2738.5	3307.0	4183.5	4981.0	6219.0	8767.5	14450.5	24552.5	34535.0	49387.0	73856.0	107381.5	152942.0	208674.0	272106.0	341684.0	415893.0	489034.5	568019.0	643664.0	716050.0	784115.5	839986.5	904927.0	963521.5	990393.5	1011087.0	1027189.5	1033951.0	1025415.0	1006675.0	983017.5	943828.5	901437.5	845472.0	771793.5	693674.5	595081.5	480842.5	381109.0	290719.0	222852.5	172839.5	138666.0	121037.5	98986.5	76514.0	53268.0	38563.0	30461.0	23043.0	17578.5	11447.0	8834.0	7074.0	6109.5	4563.0	2970.5	1822.0	1035.5	399.0	120.0	72.0	44.0	31.5	29.0	23.0	15.0	14.0	9.0	6.0	5.5	6.5	6.0	1.5	0.0	1.5	2.0	2.0	2.0	1.5	1.0	0.5	0.5	1.0	1.5	2.5	3.0	2.0	3.5
